"treeID","Z","TreeSpecies","coords.x1","coords.x2","DBH","Biomass"
12921,12.87,1,293774.375,6808265.875,16.0910992021476,93.7505017273898
12922,19.44,1,294008.125,6808265.875,29.1246214916949,403.148052571517
12923,22.2,1,294026.875,6808265.875,37.8713653196058,726.737113246901
12924,15.91,1,294083.125,6808265.875,21.186816838123,186.96636179667
12925,10.54,2,294358.625,6808265.875,15.7822794474444,68.4104638122195
12926,9.47,2,294773.125,6808265.875,13.8700261705854,48.6010313127174
12927,18.19,1,293763.625,6808265.625,25.9895110828123,307.928007165524
12928,21.15,1,293863.875,6808265.625,34.1903503294788,581.150198826967
12929,15.75,1,293941.375,6808265.625,20.8860437832998,180.446304384948
12930,19,1,293967.625,6808265.625,27.9731615613394,366.761637075228
12931,9.18,2,294299.125,6808265.625,13.3811453960329,44.1792567149805
12932,11.57,2,294480.125,6808265.625,17.8121567886832,93.8882615501866
12933,3.88,2,294522.875,6808265.625,5.74990905068235,5.12434556732793
12934,17.25,1,293952.375,6808265.375,23.8829294213801,251.024497166472
12935,5.92,1,294185.375,6808265.375,7.48132513920412,14.5902719174502
12936,6.64,2,294410.375,6808265.375,9.50612120967143,17.8678526425002
12937,16.46,1,293987.375,6808265.125,22.2537083425462,211.114248061793
12938,9.64,2,294385.375,6808265.125,14.1620884889723,51.3663399780942
12939,10.66,2,294471.125,6808265.125,16.0084767083186,71.0217190761814
12940,6.3,2,293600.125,6808264.875,9.02951765414527,15.627706381973
12941,22.07,1,293852.375,6808264.875,37.3877806112172,706.916113677827
12942,23.8,1,294034.125,6808264.875,44.6013960530232,1021.10978194114
12943,16.52,1,294146.875,6808264.875,22.3733141267419,213.92008384462
12944,4.06,1,293710.625,6808264.625,5.42024235148366,7.37246695361615
12945,11.95,1,293838.125,6808264.625,14.7621684771895,75.4235799640091
12946,4.76,2,293890.625,6808264.625,6.93613449801826,8.01634892951682
12947,20.53,1,294012.375,6808264.625,32.2345755422869,509.131637687157
12948,20.15,1,294039.125,6808264.625,31.105757668856,469.406189189071
12949,16.4,1,294057.875,6808264.625,22.1347518033892,208.343305647319
12950,12.18,1,294068.125,6808264.625,15.0867764205795,79.6766985967336
12951,15.8,1,294139.125,6808264.625,20.9795865179238,182.460484859365
12952,12.15,2,294326.375,6808264.625,19.0522765514708,111.713043978452
12953,9.28,2,294490.625,6808264.625,13.5484268441484,45.6632204881804
12954,5.05,2,294812.875,6808264.625,7.3254120610046,9.17510800301432
12955,19.24,1,293859.875,6808264.375,28.5943801871684,386.193316319222
12956,8.35,1,293916.375,6808264.375,10.2024168070622,30.1401279409323
12957,13.1,1,294110.125,6808264.375,16.4366577371839,98.9157351130356
12958,11.48,2,294451.125,6808264.375,17.626377932178,91.3651730433737
12959,8.48,3,294632.875,6808264.375,11.3448352480434,30.2798487709127
12960,10.54,3,294753.125,6808264.375,15.9245274202791,73.6699675358079
12961,13.11,2,294761.875,6808264.375,21.2867757939548,148.083693008215
12962,12.06,2,294764.875,6808264.375,18.85479059086,108.760488752652
12963,6.17,2,293617.125,6808264.125,8.84911150047278,14.8315602624785
12964,10.44,1,293670.875,6808264.125,12.7422074508148,52.12046146374
12965,13.82,1,294158.125,6808264.125,17.5562911280668,116.79929904751
12966,7.74,1,294604.875,6808264.125,9.50271960769923,25.4058330022993
12967,13.32,1,293774.625,6808263.875,16.7725367330663,104.095976674062
12968,14.84,1,293803.625,6808263.875,19.2510920816498,147.234540458688
12969,14.74,1,293819.125,6808263.875,19.0788238597804,143.955280043641
12970,19.27,1,293974.125,6808263.875,28.6731769559109,388.691543233352
12971,6.09,1,294610.875,6808263.875,7.66766054057376,15.4210959216755
12972,13.05,1,293829.375,6808263.625,16.3610570557921,97.7714793964753
12973,3.72,1,294169.875,6808263.625,5.02705904393411,6.36661623254173
12974,4.86,1,294215.625,6808263.625,6.31750075261685,10.0917902426342
12975,3.01,3,294737.125,6808263.625,3.55965523489888,1.71214440917631
12976,14.07,2,293911.125,6808263.375,23.7898150892131,195.086605126003
12977,18.26,1,293999.875,6808263.375,26.1544343443964,312.628846114368
12978,8.69,2,294401.125,6808263.375,12.5801742392989,37.4879480027462
12979,2.74,2,294542.625,6808263.375,4.12551678383921,2.50783987238788
12980,19.58,1,293968.875,6808263.125,29.5028198387823,415.445518234995
12981,11.79,2,294332.375,6808263.125,18.2736306443642,100.321911615459
12982,5.73,2,294517.625,6808263.125,8.2448952669664,12.3654223939773
12983,10.14,3,294634.875,6808263.125,14.9051390533715,62.1566894057131
12984,11.44,3,294757.875,6808263.125,18.525423960403,107.639533554461
12985,8.72,3,293606.625,6808262.875,11.8036611970197,33.6561509487771
12986,7.63,3,293751.625,6808262.875,9.83967761739039,20.6914892209862
12987,20.44,1,293966.125,6808262.875,31.962637303821,499.434896076167
12988,20.7,1,294008.875,6808262.875,32.7562759587737,527.95495573513
12989,16.65,1,294054.375,6808262.875,22.6347167401872,220.121194340921
12990,12.47,1,294071.625,6808262.875,15.5031596239544,85.3429909548287
12991,7.44,1,294246.125,6808262.875,9.16373500673816,23.3031227800815
12992,7.94,2,294339.375,6808262.875,11.4088311532505,28.9091140017843
12993,10.96,2,294454.375,6808262.875,16.585375315585,77.9400987125078
12994,6.57,2,294590.125,6808262.875,9.40739758610826,17.3872931632451
12995,3.82,2,293622.375,6808262.625,5.66800458199126,4.95766613888212
12996,4.25,2,293747.875,6808262.625,6.25108350500328,6.23414291299952
12997,19.7,1,293947.375,6808262.625,29.8317250973729,426.276759260448
12998,14.21,1,293985.625,6808262.625,18.1884133446359,127.675704649211
12999,21.27,1,294018.875,6808262.625,34.5864232839072,596.206157579414
13000,12.91,1,294135.125,6808262.625,16.1507944909595,94.630921946904
13001,4.19,1,294182.375,6808262.625,5.56826247892546,7.77950611344546
13002,7.02,2,294281.375,6808262.625,10.0480234787332,20.6633184065662
13003,12.55,2,294391.375,6808262.625,19.953945928026,125.737832410416
13004,6.12,2,294619.375,6808262.625,8.77997119411645,14.5338378934419
13005,4.81,3,294983.625,6808262.625,5.78580904225642,5.18696549314899
13006,12.85,3,293655.125,6808262.375,23.7639856147072,193.862608589463
13007,7.12,3,293754.875,6808262.375,9.01402631137199,16.3706713797996
13008,10.48,1,293788.625,6808262.375,12.7934515512754,52.6457357882967
13009,14.26,1,293823.875,6808262.375,18.2708359888286,129.135511483153
13010,18.35,1,294103.875,6808262.375,26.3682202622666,318.774583195275
13011,12.75,1,294194.875,6808262.375,15.9130106350252,91.1533448768121
13012,7.53,2,294206.125,6808262.375,10.7930576462582,24.955233717106
13013,13.97,2,294394.875,6808262.375,23.5149142620233,189.612532080439
13014,11.79,2,294483.875,6808262.375,18.2736306443642,100.321911615459
13015,17.3,2,294499.625,6808262.375,35.118997140399,477.493455844465
13016,9.29,2,294597.875,6808262.375,13.5652292105504,45.813941255325
13017,13.72,2,294640.875,6808262.375,22.8426917161977,176.546152105753
13018,5.21,2,294725.125,6808262.375,7.54066504406972,9.86363618222365
13019,8.52,2,294729.875,6808262.375,12.3091622397279,35.3772060573085
13020,11.59,1,293812.875,6808262.125,14.2636306594175,69.169324668564
13021,7.88,1,293873.625,6808262.125,9.6620036398343,26.4363720881887
13022,18.58,1,293958.875,6808262.125,26.9236624493515,335.015124209589
13023,11.14,1,294142.625,6808262.125,13.6559575943439,61.9955777536588
13024,11.86,1,294198.375,6808262.125,14.6364604736258,73.8149369141819
13025,16.59,1,293943.625,6808261.875,22.5136830118471,217.238245261947
13026,10.48,1,294177.375,6808261.875,12.7934515512754,52.6457357882967
13027,8.33,3,294227.625,6808261.875,11.0661271952029,28.3334605701146
13028,12.28,2,294486.625,6808261.875,19.3409669415716,116.106449833727
13029,11.28,1,293667.125,6808261.625,13.8432320009098,64.1541758408521
13030,10.77,1,293792.125,6808261.625,13.168412634061,56.5918348811808
13031,13.1,1,293877.375,6808261.625,16.4366577371839,98.9157351130356
13032,19.94,1,293955.875,6808261.625,30.5030489002841,448.772830895615
13033,17.67,1,293978.125,6808261.625,24.8001017523263,275.07640234367
13034,20.68,1,294004.625,6808261.625,32.6943454683597,525.705427883231
13035,21.55,1,294021.875,6808261.625,35.5342225365111,632.851072145181
13036,17.23,1,294047.625,6808261.625,23.8401744068103,249.930880280414
13037,4.17,1,294249.875,6808261.625,5.54556109705793,7.71604859192469
13038,4.93,1,294252.375,6808261.625,6.39484726062514,10.3554471651279
13039,2.16,1,294288.625,6808261.625,2.96281125265064,2.66970337602149
13040,10.18,2,294316.625,6808261.625,15.1185546267843,61.0770513953966
13041,9.92,2,294344.875,6808261.625,14.6524114987764,56.2186096822527
13042,8.08,2,294769.875,6808261.625,11.6228726934985,30.3719766327305
13043,11.29,2,294234.875,6808261.375,17.2397261025972,86.2374727195978
13044,10.33,2,294336.375,6808261.375,15.3924546104522,64.0440097022524
13045,8.15,2,294405.625,6808261.375,11.7306530009775,31.1261300278271
13046,9.41,2,294533.875,6808261.375,13.7679270840278,47.656220819323
13047,10.51,1,293771.875,6808261.125,12.8319589877844,53.0426632422473
13048,23.17,1,293849.125,6808261.125,41.7655392624431,893.161749555125
13049,12,1,293869.875,6808261.125,14.8323222575087,76.3306233674301
13050,13.92,2,293921.125,6808261.125,23.3787702893183,186.929446540801
13051,16.7,1,294092.125,6808261.125,22.7360889618904,222.551362258224
13052,11.33,2,294300.625,6808261.125,17.3205104868986,87.2950254021266
13053,13.67,2,294327.875,6808261.125,22.7107520876866,174.035371445068
13054,7.43,2,294469.125,6808261.125,10.6452317096535,24.0614014590302
13055,8.61,2,294551.375,6808261.125,12.4522161457587,36.4817991452751
13056,6.33,2,294610.625,6808261.125,9.07128623225948,15.8160449518841
13057,8.52,2,293602.625,6808260.875,12.3091622397279,35.3772060573085
13058,17.31,1,293975.625,6808260.875,24.0116864592221,254.332849769716
13059,9.31,1,294074.625,6808260.875,11.3380764214441,39.0081350628186
13060,16.96,1,293930.125,6808260.625,23.2708581622332,235.604921504527
13061,20.28,1,294099.625,6808260.625,31.4862775580972,482.64180227296
13062,3.27,2,294460.375,6808260.625,4.90331610929321,3.5873527286134
13063,12.15,2,294482.125,6808260.625,19.0522765514708,111.713043978452
13064,5.7,2,294519.125,6808260.625,8.20401484150238,12.2094487174332
13065,4.45,3,294822.625,6808260.625,5.33353046695809,4.24897889210958
13066,17.23,1,293926.875,6808260.375,23.8401744068103,249.930880280414
13067,19.2,1,293937.625,6808260.375,28.4897180792248,382.886628921366
13068,22.83,1,294031.875,6808260.375,40.3400033693708,830.899870011604
13069,9.35,1,294190.375,6808260.375,11.386446779495,39.4195685848006
13070,12.14,2,294322.875,6808260.375,19.030238526832,111.381428218702
13071,14,2,294427.375,6808260.375,23.5970166310438,191.239543866454
13072,5.58,2,294434.125,6808260.375,8.04083991716907,11.6002839577375
13073,12.07,2,294442.125,6808260.375,18.876638772498,109.085017708486
13074,10.59,2,294489.625,6808260.375,15.8762190691868,69.4879902439027
13075,2.42,2,294825.875,6808260.375,3.61970721986972,1.95510675261323
13076,6.1,2,293610.625,6808260.125,8.75235208572911,14.4160457708112
13077,11.4,1,293818.625,6808260.125,14.0050188588154,66.056366266845
13078,13.13,1,293822.125,6808260.125,16.482147639272,99.6080916434082
13079,21.12,1,293863.125,6808260.125,34.0922549024891,577.445205215986
13080,17.96,1,294119.625,6808260.125,25.4557862859477,292.957089667348
13081,14,1,294152.125,6808260.125,17.8456973511351,121.708811769548
13082,7.25,2,294450.375,6808260.125,10.3813338998967,22.5180689433354
13083,4.03,2,294574.875,6808260.125,5.95379830232638,5.55693250574353
13084,8.65,2,294766.875,6808260.125,12.5161002734316,36.9819835796837
13085,4.64,2,294842.375,6808260.125,6.77516709846038,7.56878490533089
13086,7.53,2,293616.875,6808259.875,10.7930576462582,24.955233717106
13087,12.91,2,293654.625,6808259.875,20.8008363440912,139.715752349314
13088,8.59,1,293795.375,6808259.875,10.4820634916218,32.1851630822208
13089,11.2,2,293885.875,6808259.875,17.0591407586173,83.8997850780507
13090,20.32,1,293957.125,6808259.875,31.6045282739991,486.787401521458
13091,14.02,1,294135.875,6808259.875,17.8780991139653,122.265839853681
13092,9.69,2,294644.875,6808259.875,14.2487867115868,52.2051318551506
13093,6,2,294975.375,6808259.875,8.61456374862644,13.8380329799557
13094,18.14,1,293973.375,6808259.625,25.8724259710594,304.61206286462
13095,19.03,1,294088.625,6808259.625,28.0499361819244,369.137625976572
13096,17.41,1,294095.875,6808259.625,24.2279375355106,259.939601802452
13097,4.29,1,294292.375,6808259.625,5.68141279848629,8.10143305966013
13098,3.41,2,294508.125,6808259.625,5.10091223695664,3.91038927841689
13099,7.67,1,293891.125,6808259.375,9.42334589883912,24.9025068175604
13100,21.09,1,294006.125,6808259.375,33.9945242817989,573.763508402082
13101,18.34,1,294129.125,6808259.375,26.3443686907252,318.086008262415
